sampleID	ai1	lst1	hrd-loh	HRD
TCGA-AG-3601-01	11	8	5	24
TCGA-AG-3602-01	4	3	8	15
TCGA-AG-3605-01	5	4	4	13
TCGA-AG-3608-01	3	1	3	7
TCGA-AG-3609-01	11	12	7	30
TCGA-AG-3611-01	7	2	4	13
TCGA-AG-3612-01	5	6	4	15
TCGA-AG-3725-01	7	5	4	16
TCGA-AG-3726-01	8	6	4	18
TCGA-AG-3727-01	9	11	8	28
TCGA-AG-3728-01	7	3	4	14
TCGA-AG-3731-01	9	9	5	23
TCGA-AG-3732-01	8	8	11	27
TCGA-AG-3742-01	8	4	4	16
TCGA-AG-3878-01	0	0	0	0
TCGA-AG-3881-01	12	7	2	21
TCGA-AG-3882-01	4	3	2	9
TCGA-AG-3883-01	15	10	7	32
TCGA-AG-3885-01	7	3	2	12
TCGA-AG-3887-01	3	2	3	8
TCGA-AG-3890-01	7	9	10	26
TCGA-AG-3892-01	0	0	0	0
TCGA-AG-3893-01	11	6	6	23
TCGA-AG-3894-01	0	0	0	0
TCGA-AG-3896-01	7	4	1	12
TCGA-AG-3898-01	7	8	2	17
TCGA-AG-3901-01	1	2	2	5
TCGA-AG-3902-01	13	3	9	25
TCGA-AG-3909-01	7	1	4	12
TCGA-AG-3999-01	8	10	6	24
TCGA-AG-4001-01	10	7	3	20
TCGA-AG-4005-01	7	6	3	16
TCGA-AG-4007-01	11	6	6	23
TCGA-AG-4008-01	9	4	5	18
TCGA-AG-4015-01	10	8	7	25
TCGA-AG-4021-01	8	6	10	24
TCGA-AG-4022-01	2	1	1	4
TCGA-AG-A002-01	0	0	0	0
TCGA-AG-A008-01	1	1	2	4
TCGA-AG-A00C-01	5	2	1	8
TCGA-AG-A00H-01	3	1	3	7
TCGA-AG-A00Y-01	10	7	10	27
TCGA-AG-A011-01	10	8	7	25
TCGA-AG-A014-01	7	1	4	12
TCGA-AG-A015-01	4	0	1	5
TCGA-AG-A016-01	7	4	3	14
TCGA-AG-A01J-01	4	1	4	9
TCGA-AG-A01L-01	3	1	1	5
TCGA-AG-A01N-01	6	3	4	13
TCGA-AG-A01W-01	12	9	7	28
TCGA-AG-A01Y-01	13	6	11	30
TCGA-AG-A020-01	5	5	5	15
TCGA-AG-A023-01	5	3	3	11
TCGA-AG-A025-01	0	0	0	0
TCGA-AG-A026-01	7	2	5	14
TCGA-AG-A02G-01	9	5	8	22
TCGA-AG-A02N-01	1	1	0	2
TCGA-AG-A02X-01	13	3	6	22
TCGA-AG-A032-01	6	6	1	13
TCGA-AH-6544-01	11	5	6	22
TCGA-AH-6547-01	2	1	0	3
TCGA-AH-6643-01	7	2	3	12
TCGA-AH-6644-01	6	5	6	17
TCGA-AH-6897-01	4	7	4	15
TCGA-AH-6903-01	0	2	1	3
TCGA-AJ-A23M-01	17	8	7	32
TCGA-AJ-A23N-01	13	9	6	28
TCGA-AJ-A23O-01	3	3	2	8
TCGA-AJ-A2QK-01	12	8	9	29
TCGA-AJ-A2QL-01	0	0	0	0
TCGA-AJ-A2QM-01	16	9	6	31
TCGA-AJ-A2QN-01	0	2	2	4
TCGA-AJ-A2QO-01	0	0	0	0
TCGA-AJ-A3BD-01	17	10	1	28
TCGA-AJ-A3BF-01	9	8	7	24
TCGA-AJ-A3BG-01	0	0	0	0
TCGA-AJ-A3BH-01	2	2	2	6
TCGA-AJ-A3BI-01	5	5	1	11
TCGA-AJ-A3BK-01	0	0	0	0
TCGA-AJ-A3EJ-01	15	9	6	30
TCGA-AJ-A3EK-01	0	0	0	0
TCGA-AJ-A3EL-01	0	0	0	0
TCGA-AJ-A3EM-01	10	16	8	34
TCGA-AJ-A3I9-01	4	4	3	11
TCGA-AJ-A3IA-01	27	42	16	85
TCGA-AJ-A3NC-01	1	0	0	1
TCGA-AJ-A3NE-01	0	2	1	3
TCGA-AJ-A3NF-01	11	11	5	27
TCGA-AJ-A3NG-01	2	3	2	7
TCGA-AJ-A3NH-01	14	12	16	42
TCGA-AJ-A3OJ-01	0	0	0	0
TCGA-AJ-A3OK-01	0	0	0	0
TCGA-AJ-A3OL-01	1	0	0	1
TCGA-AJ-A3QS-01	11	13	4	28
TCGA-AJ-A3TW-01	20	24	12	56
TCGA-AJ-A5DV-01	0	0	0	0
TCGA-AJ-A5DW-01	0	0	0	0
TCGA-AJ-A6NU-01	9	6	8	23
TCGA-AJ-A8CT-01	0	0	0	0
TCGA-AJ-A8CV-01	1	0	1	2
TCGA-AJ-A8CW-01	5	6	0	11
TCGA-AK-3425-01	3	3	5	11
TCGA-AK-3426-01	1	2	2	5
TCGA-AK-3427-01	0	0	0	0
TCGA-AK-3428-01	1	0	1	2
TCGA-AK-3430-01	2	1	1	4
TCGA-AK-3431-01	1	2	2	5
TCGA-AK-3433-01	0	0	0	0
TCGA-AK-3434-01	2	0	2	4
TCGA-AK-3436-01	4	3	1	8
TCGA-AK-3440-01	0	0	0	0
TCGA-AK-3443-01	0	0	0	0
TCGA-AK-3444-01	1	2	1	4
TCGA-AK-3445-01	4	1	2	7
TCGA-AK-3447-01	1	0	1	2
TCGA-AK-3450-01	3	4	2	9
TCGA-AK-3451-01	2	1	1	4
TCGA-AK-3453-01	0	0	0	0
TCGA-AK-3454-01	3	5	3	11
TCGA-AK-3455-01	2	0	1	3
TCGA-AK-3456-01	1	0	1	2
TCGA-AK-3458-01	2	1	1	4
TCGA-AK-3460-01	0	0	0	0
TCGA-AK-3465-01	0	0	0	0
TCGA-AL-3466-01	11	7	11	29
TCGA-AL-3467-01	0	0	0	0
TCGA-AL-3468-01	0	0	0	0
TCGA-AL-3472-01	0	0	0	0
TCGA-AL-3473-01	2	1	1	4
TCGA-AL-7173-01	0	0	0	0
TCGA-AL-A5DJ-01	8	12	11	31
TCGA-AM-5820-01	11	10	12	33
TCGA-AM-5821-01	1	1	1	3
TCGA-AN-A03X-01	7	1	4	12
TCGA-AN-A03Y-01	6	1	3	10
TCGA-AN-A041-01	10	3	4	17
TCGA-AN-A046-01	4	2	2	8
TCGA-AN-A049-01	17	13	10	40
TCGA-AN-A04A-01	13	16	14	43
TCGA-AN-A04C-01	16	11	8	35
TCGA-AN-A04D-01	20	29	12	61
TCGA-AN-A0AJ-01	20	13	7	40
TCGA-AN-A0AK-01	7	6	3	16
TCGA-AN-A0AL-01	20	29	17	66
TCGA-AN-A0AM-01	21	13	10	44
TCGA-AN-A0AR-01	25	30	20	75
TCGA-AN-A0AS-01	12	4	5	21
TCGA-AN-A0AT-01	23	24	20	67
TCGA-AN-A0FD-01	6	6	8	20
TCGA-AN-A0FF-01	4	5	2	11
TCGA-AN-A0FJ-01	11	9	7	27
TCGA-AN-A0FK-01	4	2	3	9
TCGA-AN-A0FL-01	18	25	14	57
TCGA-AN-A0FN-01	1	0	2	3
TCGA-AN-A0FS-01	4	3	5	12
TCGA-AN-A0FT-01	25	22	10	57
TCGA-AN-A0FV-01	15	11	9	35
TCGA-AN-A0FW-01	11	7	5	23
TCGA-AN-A0FX-01	19	28	12	59
TCGA-AN-A0FY-01	18	12	12	42
TCGA-AN-A0FZ-01	13	5	10	28
TCGA-AN-A0XL-01	10	5	5	20
TCGA-AN-A0XN-01	29	35	7	71
TCGA-AN-A0XO-01	8	10	5	23
TCGA-AN-A0XP-01	3	0	2	5
TCGA-AN-A0XR-01	4	2	4	10
TCGA-AN-A0XS-01	4	2	3	9
TCGA-AN-A0XT-01	12	9	14	35
TCGA-AN-A0XU-01	31	31	22	84
TCGA-AN-A0XV-01	3	1	3	7
TCGA-AN-A0XW-01	10	5	11	26
TCGA-AO-A03L-01	13	9	10	32
TCGA-AO-A03M-01	12	5	5	22
TCGA-AO-A03N-01	9	6	4	19
TCGA-AO-A03O-01	23	10	13	46
TCGA-AO-A03P-01	12	9	4	25
TCGA-AO-A03R-01	6	2	5	13
TCGA-AO-A03T-01	17	15	11	43
TCGA-AO-A03U-01	0	0	0	0
TCGA-AO-A03V-01	22	12	7	41
TCGA-AO-A0J2-01	31	30	22	83
TCGA-AO-A0J3-01	13	16	10	39
TCGA-AO-A0J4-01	20	22	10	52
TCGA-AO-A0J5-01	7	6	5	18
TCGA-AO-A0J6-01	22	31	20	73
TCGA-AO-A0J7-01	2	0	2	4
TCGA-AO-A0J8-01	3	0	1	4
TCGA-AO-A0J9-01	5	2	2	9
TCGA-AO-A0JA-01	10	11	16	37
TCGA-AO-A0JB-01	22	27	19	68
TCGA-AO-A0JD-01	18	16	17	51
TCGA-AO-A0JE-01	13	9	12	34
TCGA-AO-A0JF-01	2	1	1	4
TCGA-AO-A0JG-01	5	4	7	16
TCGA-AO-A0JI-01	5	1	8	14
TCGA-AO-A0JJ-01	6	2	2	10
TCGA-AO-A0JL-01	20	17	8	45
TCGA-AO-A0JM-01	14	14	8	36
TCGA-AO-A124-01	36	27	26	89
TCGA-AO-A125-01	3	0	1	4
TCGA-AO-A126-01	5	6	8	19
TCGA-AO-A128-01	9	4	2	15
TCGA-AO-A129-01	23	26	16	65
TCGA-AO-A12A-01	4	1	2	7
TCGA-AO-A12B-01	2	1	2	5
TCGA-AO-A12D-01	12	5	9	26
TCGA-AO-A12E-01	4	2	4	10
TCGA-AO-A12F-01	27	19	10	56
TCGA-AO-A12G-01	13	9	9	31
TCGA-AO-A12H-01	0	0	0	0
TCGA-AO-A1KP-01	7	6	3	16
TCGA-AO-A1KR-01	15	17	8	40
TCGA-AO-A1KS-01	10	9	4	23
TCGA-AO-A1KT-01	15	5	9	29
TCGA-AP-A051-01	1	0	0	1
TCGA-AP-A052-01	8	3	9	20
TCGA-AP-A053-01	13	6	5	24
TCGA-AP-A054-01	2	0	1	3
TCGA-AP-A056-01	0	0	0	0
TCGA-AP-A059-01	0	0	0	0
TCGA-AP-A05A-01	10	1	3	14
TCGA-AP-A05D-01	12	8	12	32
TCGA-AP-A05H-01	20	10	10	40
TCGA-AP-A05J-01	12	8	9	29
TCGA-AP-A05N-01	0	0	0	0
TCGA-AP-A05O-01	0	1	0	1
TCGA-AP-A05P-01	0	0	0	0
TCGA-AP-A0L8-01	16	18	11	45
TCGA-AP-A0L9-01	22	21	12	55
TCGA-AP-A0LD-01	1	1	0	2
TCGA-AP-A0LE-01	2	1	1	4
TCGA-AP-A0LF-01	18	13	11	42
TCGA-AP-A0LG-01	0	0	0	0
TCGA-AP-A0LH-01	4	0	2	6
TCGA-AP-A0LI-01	22	10	11	43
TCGA-AP-A0LJ-01	0	0	0	0
TCGA-AP-A0LL-01	1	0	0	1
TCGA-AP-A0LM-01	0	0	0	0
TCGA-AP-A0LN-01	0	0	0	0
TCGA-AP-A0LO-01	1	0	0	1
TCGA-AP-A0LP-01	0	0	0	0
TCGA-AP-A0LQ-01	2	2	2	6
TCGA-AP-A0LS-01	0	0	0	0
TCGA-AP-A0LT-01	0	0	0	0
TCGA-AP-A0LV-01	0	0	0	0
TCGA-AP-A1DH-01	0	0	0	0
TCGA-AP-A1DK-01	0	0	0	0
TCGA-AP-A1DM-01	2	0	0	2
TCGA-AP-A1DO-01	2	1	1	4
TCGA-AP-A1DP-01	1	0	0	1
TCGA-AP-A1DQ-01	13	10	7	30
TCGA-AP-A1DR-01	0	0	0	0
TCGA-AP-A1DV-01	0	1	0	1
TCGA-AP-A1E0-01	0	0	0	0
TCGA-AP-A1E1-01	1	1	0	2
TCGA-AP-A1E3-01	0	0	0	0
TCGA-AP-A1E4-01	1	0	0	1
TCGA-AP-A3K1-01	14	9	12	35
TCGA-AP-A5FX-01	12	9	11	32
TCGA-AQ-A04H-01	12	9	4	25
TCGA-AQ-A04J-01	19	23	17	59
TCGA-AQ-A04L-01	16	12	12	40
TCGA-AQ-A0Y5-01	9	5	3	17
TCGA-AQ-A1H2-01	8	10	9	27
TCGA-AQ-A1H3-01	4	2	3	9
TCGA-AQ-A54N-01	14	4	17	35
TCGA-AQ-A54O-01	8	4	4	16
TCGA-AQ-A7U7-01	4	5	5	14
TCGA-AR-A0TP-01	22	29	19	70
TCGA-AR-A0TQ-01	5	5	0	10
TCGA-AR-A0TR-01	7	3	6	16
TCGA-AR-A0TS-01	18	18	13	49
TCGA-AR-A0TT-01	14	15	9	38
TCGA-AR-A0TV-01	13	12	11	36
TCGA-AR-A0TW-01	21	25	12	58
TCGA-AR-A0TX-01	11	6	5	22
TCGA-AR-A0TY-01	11	13	11	35
TCGA-AR-A0TZ-01	9	7	10	26
TCGA-AR-A0U0-01	12	10	10	32
TCGA-AR-A0U1-01	25	29	18	72
TCGA-AR-A0U2-01	18	11	11	40
TCGA-AR-A0U3-01	11	9	11	31
TCGA-AR-A0U4-01	28	26	24	78
TCGA-AR-A1AH-01	10	12	5	27
TCGA-AR-A1AI-01	18	15	14	47
TCGA-AR-A1AJ-01	6	1	5	12
TCGA-AR-A1AK-01	11	2	5	18
TCGA-AR-A1AL-01	4	3	3	10
TCGA-AR-A1AM-01	7	9	5	21
TCGA-AR-A1AN-01	14	8	8	30
TCGA-AR-A1AO-01	0	0	0	0
TCGA-AR-A1AP-01	8	4	7	19
TCGA-AR-A1AQ-01	12	11	8	31
TCGA-AR-A1AR-01	7	9	10	26
TCGA-AR-A1AS-01	5	0	4	9
TCGA-AR-A1AU-01	9	7	6	22
TCGA-AR-A1AV-01	3	2	1	6
TCGA-AR-A1AW-01	8	2	6	16
TCGA-AR-A1AX-01	4	0	2	6
TCGA-AR-A1AY-01	10	12	11	33
TCGA-AR-A24H-01	21	33	11	65
TCGA-AR-A24K-01	6	10	8	24
TCGA-AR-A24L-01	17	16	17	50
TCGA-AR-A24M-01	3	6	2	11
TCGA-AR-A24N-01	5	2	2	9
TCGA-AR-A24O-01	2	0	2	4
TCGA-AR-A24P-01	4	0	2	6
TCGA-AR-A24Q-01	30	26	16	72
TCGA-AR-A24R-01	5	4	5	14
TCGA-AR-A24S-01	9	12	7	28
TCGA-AR-A24U-01	10	6	7	23
TCGA-AR-A24V-01	7	4	7	18
TCGA-AR-A24W-01	3	2	3	8
TCGA-AR-A24X-01	3	0	1	4
TCGA-AR-A24Z-01	13	12	8	33
TCGA-AR-A250-01	16	7	7	30
TCGA-AR-A251-01	32	29	18	79
TCGA-AR-A252-01	2	0	1	3
TCGA-AR-A254-01	8	6	7	21
TCGA-AR-A255-01	16	13	12	41
TCGA-AR-A256-01	24	19	20	63
TCGA-AR-A2LE-01	4	0	3	7
TCGA-AR-A2LH-01	0	0	0	0
TCGA-AR-A2LJ-01	4	3	2	9
TCGA-AR-A2LK-01	5	0	3	8
TCGA-AR-A2LL-01	9	6	6	21
TCGA-AR-A2LM-01	5	2	3	10
TCGA-AR-A2LN-01	4	2	2	8
TCGA-AR-A2LO-01	7	5	8	20
TCGA-AR-A2LQ-01	1	1	0	2
TCGA-AR-A2LR-01	26	19	14	59
TCGA-AR-A5QM-01	4	1	8	13
TCGA-AR-A5QN-01	7	3	7	17
TCGA-AR-A5QP-01	5	6	4	15
TCGA-AR-A5QQ-01	5	4	4	13
TCGA-AS-3777-01	0	0	0	0
TCGA-AS-3778-01	1	0	1	2
TCGA-AT-A5NU-01	0	0	0	0
TCGA-AU-3779-01	11	5	5	21
TCGA-AU-6004-01	1	1	0	2
TCGA-AW-A1PO-01	22	28	21	71
TCGA-AX-A05S-01	1	0	0	1
TCGA-AX-A05T-01	2	1	1	4
TCGA-AX-A05U-01	0	0	1	1
TCGA-AX-A05W-01	0	1	0	1
TCGA-AX-A05Y-01	2	1	1	4
TCGA-AX-A05Z-01	1	1	1	3
TCGA-AX-A060-01	2	1	1	4
TCGA-AX-A062-01	1	0	0	1
TCGA-AX-A063-01	1	0	0	1
TCGA-AX-A064-01	1	0	0	1
TCGA-AX-A06B-01	10	9	15	34
TCGA-AX-A06D-01	0	0	0	0
TCGA-AX-A06F-01	1	1	1	3
TCGA-AX-A06H-01	0	0	0	0
TCGA-AX-A06J-01	2	2	2	6
TCGA-AX-A06L-01	0	0	0	0
TCGA-AX-A0IS-01	1	2	1	4
TCGA-AX-A0IU-01	13	6	5	24
TCGA-AX-A0IW-01	19	13	9	41
TCGA-AX-A0IZ-01	0	0	0	0
TCGA-AX-A0J0-01	0	0	0	0
TCGA-AX-A0J1-01	1	0	1	2
TCGA-AX-A1C4-01	1	1	1	3
TCGA-AX-A1C5-01	0	1	0	1
TCGA-AX-A1C7-01	21	15	11	47
TCGA-AX-A1C8-01	11	16	9	36
TCGA-AX-A1C9-01	0	0	0	0
TCGA-AX-A1CA-01	15	9	10	34
TCGA-AX-A1CC-01	2	4	4	10
TCGA-AX-A1CE-01	0	0	0	0
TCGA-AX-A1CF-01	26	33	22	81
TCGA-AX-A1CI-01	2	1	1	4
TCGA-AX-A1CJ-01	1	0	0	1
TCGA-AX-A1CK-01	5	1	2	8
TCGA-AX-A1CN-01	6	4	4	14
TCGA-AX-A1CP-01	8	4	8	20
TCGA-AX-A1CR-01	8	8	12	28
TCGA-AX-A2H2-01	26	23	16	65
TCGA-AX-A2H4-01	19	16	17	52
TCGA-AX-A2H5-01	19	11	7	37
TCGA-AX-A2H7-01	1	0	0	1
TCGA-AX-A2H8-01	15	9	7	31
TCGA-AX-A2HA-01	0	0	0	0
TCGA-AX-A2HC-01	0	0	0	0
TCGA-AX-A2HD-01	2	3	2	7
TCGA-AX-A2HF-01	10	9	11	30
TCGA-AX-A2HG-01	0	0	0	0
TCGA-AX-A2HH-01	5	1	1	7
TCGA-AX-A2HJ-01	2	1	2	5
TCGA-AX-A2HK-01	22	12	7	41
TCGA-AX-A2IN-01	0	0	0	0
TCGA-AX-A2IO-01	13	6	7	26
TCGA-AX-A3FS-01	2	0	1	3
TCGA-AX-A3FT-01	0	0	0	0
TCGA-AX-A3FV-01	27	18	13	58
TCGA-AX-A3FW-01	8	10	7	25
TCGA-AX-A3FX-01	10	4	2	16
TCGA-AX-A3FZ-01	5	3	2	10
TCGA-AX-A3G1-01	10	9	8	27
TCGA-AX-A3G3-01	24	35	13	72
TCGA-AX-A3G4-01	19	15	17	51
TCGA-AX-A3G6-01	8	10	1	19
TCGA-AX-A3G7-01	9	8	7	24
TCGA-AX-A3G8-01	1	0	1	2
TCGA-AX-A3G9-01	1	1	1	3
TCGA-AX-A3GB-01	2	1	1	4
TCGA-AX-A3GI-01	13	6	19	38
TCGA-AY-4070-01	23	16	8	47
TCGA-AY-4071-01	7	4	8	19
TCGA-AY-5543-01	8	0	4	12
TCGA-AY-6196-01	27	28	9	64
TCGA-AY-6197-01	0	2	1	3
TCGA-AY-6386-01	0	0	0	0
TCGA-AY-A54L-01	8	10	6	24
TCGA-AY-A69D-01	4	3	2	9
TCGA-AY-A71X-01	1	9	3	13
TCGA-AY-A8YK-01	12	7	5	24
TCGA-AZ-4308-01	6	4	4	14
TCGA-AZ-4313-01	0	0	0	0
TCGA-AZ-4315-01	1	0	0	1
TCGA-AZ-4323-01	2	0	2	4
TCGA-AZ-4614-01	13	4	6	23
TCGA-AZ-4615-01	0	1	0	1
TCGA-AZ-4616-01	8	9	5	22
TCGA-AZ-4681-01	3	3	5	11
TCGA-AZ-4682-01	1	3	3	7
TCGA-AZ-4684-01	7	5	8	20
TCGA-AZ-5403-01	4	3	5	12
TCGA-AZ-5407-01	0	1	0	1
TCGA-AZ-6598-01	0	0	0	0
TCGA-AZ-6599-01	0	2	1	3
TCGA-AZ-6600-01	3	5	4	12
TCGA-AZ-6601-01	1	1	1	3
TCGA-AZ-6603-01	6	2	3	11
TCGA-AZ-6605-01	6	1	1	8
TCGA-AZ-6606-01	9	4	4	17
TCGA-AZ-6607-01	6	6	4	16
TCGA-AZ-6608-01	5	1	2	8
TCGA-B0-4688-01	21	12	12	45
TCGA-B0-4690-01	7	6	5	18
TCGA-B0-4691-01	2	2	3	7
TCGA-B0-4693-01	1	1	1	3
TCGA-B0-4694-01	3	2	2	7
TCGA-B0-4696-01	26	19	8	53
TCGA-B0-4698-01	7	8	5	20
TCGA-B0-4699-01	1	1	2	4
TCGA-B0-4700-01	0	0	0	0
TCGA-B0-4701-01	2	2	1	5
TCGA-B0-4703-01	4	5	4	13
TCGA-B0-4706-01	2	3	1	6
TCGA-B0-4707-01	10	3	12	25
TCGA-B0-4710-01	2	2	1	5
TCGA-B0-4712-01	3	1	2	6
TCGA-B0-4713-01	8	4	5	17
TCGA-B0-4714-01	1	2	2	5
TCGA-B0-4718-01	3	3	4	10
TCGA-B0-4810-01	1	4	2	7
TCGA-B0-4811-01	1	1	0	2
TCGA-B0-4813-01	7	11	10	28
TCGA-B0-4814-01	2	2	1	5
TCGA-B0-4815-01	5	4	4	13
TCGA-B0-4816-01	2	2	2	6
TCGA-B0-4817-01	1	1	1	3
TCGA-B0-4818-01	1	2	1	4
TCGA-B0-4819-01	1	1	0	2
TCGA-B0-4821-01	7	3	4	14
TCGA-B0-4822-01	1	1	0	2
TCGA-B0-4823-01	0	0	0	0
TCGA-B0-4824-01	2	1	2	5
TCGA-B0-4827-01	3	0	0	3
TCGA-B0-4828-01	2	2	1	5
TCGA-B0-4833-01	3	0	0	3
TCGA-B0-4834-01	0	0	0	0
TCGA-B0-4836-01	5	3	2	10
TCGA-B0-4837-01	3	3	4	10
TCGA-B0-4838-01	3	1	2	6
TCGA-B0-4839-01	2	2	1	5
TCGA-B0-4841-01	4	5	2	11
TCGA-B0-4842-01	3	2	2	7
TCGA-B0-4843-01	3	1	2	6
TCGA-B0-4844-01	5	2	4	11
TCGA-B0-4845-01	2	1	1	4
TCGA-B0-4846-01	0	0	1	1
TCGA-B0-4847-01	2	2	1	5
TCGA-B0-4848-01	3	3	3	9
TCGA-B0-4849-01	3	3	3	9
TCGA-B0-4852-01	2	2	3	7
TCGA-B0-4945-01	4	3	4	11
TCGA-B0-5075-01	1	1	1	3
TCGA-B0-5077-01	2	2	1	5
TCGA-B0-5080-01	0	0	0	0
TCGA-B0-5081-01	4	5	2	11
TCGA-B0-5084-01	6	4	5	15
TCGA-B0-5085-01	2	2	1	5
TCGA-B0-5088-01	2	2	1	5
TCGA-B0-5092-01	3	2	1	6
TCGA-B0-5094-01	6	4	2	12
TCGA-B0-5095-01	2	3	4	9
TCGA-B0-5096-01	0	1	1	2
TCGA-B0-5097-01	1	2	3	6
TCGA-B0-5098-01	2	3	4	9
TCGA-B0-5099-01	5	6	5	16
TCGA-B0-5100-01	0	0	0	0
TCGA-B0-5102-01	4	2	3	9
TCGA-B0-5104-01	2	1	1	4
TCGA-B0-5106-01	0	0	0	0
TCGA-B0-5107-01	1	3	3	7
TCGA-B0-5108-01	2	2	2	6
TCGA-B0-5109-01	12	12	10	34
TCGA-B0-5110-01	1	3	2	6
TCGA-B0-5113-01	1	1	1	3
TCGA-B0-5115-01	2	2	1	5
TCGA-B0-5116-01	2	4	1	7
TCGA-B0-5117-01	1	0	0	1
TCGA-B0-5119-01	2	1	2	5
TCGA-B0-5120-01	1	2	1	4
TCGA-B0-5121-01	2	2	3	7
TCGA-B0-5400-01	1	1	0	2
TCGA-B0-5402-01	7	4	4	15
TCGA-B0-5690-01	1	2	1	4
TCGA-B0-5691-01	3	4	2	9
TCGA-B0-5692-01	2	1	1	4
TCGA-B0-5693-01	2	1	1	4
TCGA-B0-5694-01	1	1	1	3
TCGA-B0-5695-01	1	2	2	5
TCGA-B0-5696-01	4	4	2	10
TCGA-B0-5697-01	2	1	1	4
TCGA-B0-5698-01	2	2	1	5
TCGA-B0-5699-01	1	2	2	5
TCGA-B0-5701-01	5	6	3	14
TCGA-B0-5703-01	5	3	6	14
TCGA-B0-5705-01	1	1	1	3
TCGA-B0-5709-01	4	4	4	12
TCGA-B0-5710-01	2	4	2	8
TCGA-B0-5711-01	2	2	1	5
TCGA-B0-5712-01	1	0	0	1
TCGA-B0-5713-01	1	2	2	5
TCGA-B0-5812-01	2	2	1	5
TCGA-B1-5398-01	0	0	0	0
TCGA-B1-7332-01	1	0	0	1
TCGA-B1-A47M-01	3	2	0	5
TCGA-B1-A47N-01	0	0	0	0
TCGA-B1-A47O-01	1	1	0	2
TCGA-B1-A654-01	0	0	0	0
TCGA-B1-A655-01	3	2	1	6
TCGA-B1-A656-01	0	0	0	0
TCGA-B1-A657-01	1	0	0	1
TCGA-B2-3923-01	0	0	0	0
TCGA-B2-3924-01	1	0	0	1
TCGA-B2-4098-01	3	2	4	9
TCGA-B2-4099-01	2	2	1	5
TCGA-B2-4101-01	2	2	1	5
TCGA-B2-4102-01	1	2	1	4
TCGA-B2-5633-01	1	3	2	6
TCGA-B2-5635-01	0	0	0	0
TCGA-B2-5639-01	3	2	1	6
TCGA-B2-5641-01	4	5	2	11
TCGA-B2-A4SR-01	2	3	4	9
TCGA-B3-3925-01	0	0	0	0
TCGA-B3-3926-01	0	0	0	0
TCGA-B3-4103-01	0	0	0	0
TCGA-B3-4104-01	4	1	2	7
TCGA-B3-8121-01	0	0	0	0
TCGA-B3-A6W5-01	0	0	0	0
TCGA-B4-5377-01	1	0	2	3
TCGA-B4-5378-01	0	0	0	0
TCGA-B4-5832-01	7	4	0	11
TCGA-B4-5834-01	2	1	1	4
TCGA-B4-5835-01	6	0	5	11
TCGA-B4-5836-01	1	1	1	3
TCGA-B4-5838-01	3	2	1	6
TCGA-B4-5843-01	2	0	1	3
TCGA-B4-5844-01	2	2	1	5
TCGA-B5-A0JN-01	25	22	11	58
TCGA-B5-A0JR-01	1	0	0	1
TCGA-B5-A0JS-01	1	0	0	1
TCGA-B5-A0JT-01	1	0	0	1
TCGA-B5-A0JU-01	0	0	0	0
TCGA-B5-A0JV-01	1	1	0	2
TCGA-B5-A0JX-01	9	10	3	22
TCGA-B5-A0JY-01	0	0	0	0
TCGA-B5-A0JZ-01	0	0	0	0
TCGA-B5-A0K0-01	1	0	0	1
TCGA-B5-A0K1-01	0	0	0	0
TCGA-B5-A0K2-01	0	0	0	0
TCGA-B5-A0K3-01	8	8	9	25
TCGA-B5-A0K4-01	1	0	0	1
TCGA-B5-A0K6-01	2	1	1	4
TCGA-B5-A0K7-01	1	0	0	1
TCGA-B5-A0K8-01	11	5	14	30
TCGA-B5-A0K9-01	1	0	0	1
TCGA-B5-A0KB-01	13	11	14	38
TCGA-B5-A11E-01	4	2	0	6
TCGA-B5-A11F-01	0	2	1	3
TCGA-B5-A11G-01	1	2	2	5
TCGA-B5-A11H-01	2	3	1	6
TCGA-B5-A11I-01	10	13	12	35
TCGA-B5-A11J-01	0	0	0	0
TCGA-B5-A11L-01	1	1	1	3
TCGA-B5-A11N-01	0	0	0	0
TCGA-B5-A11O-01	0	0	0	0
TCGA-B5-A11P-01	2	0	0	2
TCGA-B5-A11Q-01	4	1	2	7
TCGA-B5-A11R-01	1	0	0	1
TCGA-B5-A11S-01	2	1	1	4
TCGA-B5-A11U-01	1	1	1	3
TCGA-B5-A11V-01	2	1	0	3
TCGA-B5-A11W-01	1	1	1	3
TCGA-B5-A11Y-01	0	0	0	0
TCGA-B5-A11Z-01	2	1	1	4
TCGA-B5-A121-01	1	1	0	2
TCGA-B5-A1MR-01	4	0	0	4
TCGA-B5-A1MS-01	12	10	8	30
TCGA-B5-A1MU-01	11	6	8	25
TCGA-B5-A1MV-01	1	0	1	2
TCGA-B5-A1MW-01	0	0	0	0
TCGA-B5-A1MX-01	0	0	0	0
TCGA-B5-A1MY-01	16	8	9	33
TCGA-B5-A1MZ-01	1	0	0	1
TCGA-B5-A1N2-01	18	26	11	55
TCGA-B5-A3F9-01	3	1	0	4
TCGA-B5-A3FA-01	0	0	0	0
TCGA-B5-A3FB-01	0	0	0	0
TCGA-B5-A3FC-01	0	0	0	0
TCGA-B5-A3FD-01	9	5	8	22
TCGA-B5-A3FH-01	3	0	0	3
TCGA-B5-A3S1-01	11	17	8	36
TCGA-B5-A5OC-01	1	0	0	1
TCGA-B5-A5OD-01	17	18	7	42
TCGA-B5-A5OE-01	11	10	11	32
